molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value,,Standard_1,,,
CHEMBL257858,COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1cc(C(=O)Nc2cccc(C(F)(F)F)c2F)ccc1C,active,856,,439,CHEMBL3983442,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5ncsc5c4)n3)c3ccccc23)cc1,active
CHEMBL255533,CNc1ncc(C(=O)Nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3F)ccc2C)c(OC)n1,active,254,,92,CHEMBL3958384,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nnc5c4)n3)c3ccccc23)cc1,active
CHEMBL409901,O=C(NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1)[C@@H]1CCCN1,active,0.75,,332,CHEMBL3899975,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ccc5c4)n3)c3ccccc23)n(-c2ccc(O)cc2)n1,active
CHEMBL403389,NCCC(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1,active,130,,184,CHEMBL3984472,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ccc5c4)n3)c3ccccc23)cc1,active
CHEMBL255403,C[C@@H](N)C(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1,active,47,,10,CHEMBL3912970,COc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)cc1,active
CHEMBL269792,C[C@H](N)C(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1,active,32,,68,CHEMBL3926692,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)cc1,active
CHEMBL270004,CC(C)(N)C(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1,active,28,,128,CHEMBL3935024,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5C)c4)n3)c3ccccc23)cc1,active
CHEMBL257697,NC(CO)C(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1,active,200,,67,CHEMBL3967247,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(C)c5[nH]ncc5c4)n3)c3ccccc23)cc1,active
CHEMBL437024,NCC(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1,active,80,,15,CHEMBL3958953,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5CCN5CCOCC5)c4)n3)c3ccccc23)cc1,active
CHEMBL256421,O=C(NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1)[C@H]1CCCN1,active,73,,5,CHEMBL3927937,COc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(OCCN6CCOCC6)c5c4)n3)c3ccccc23)cc1,active
CHEMBL401754,O=c1ccc2c(-c3cccnc3)cccc2n1-c1c(Cl)cccc1Cl,active,460,,17,CHEMBL3950258,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(OCCN6CCOCC6)c5c4)n3)c3ccccc23)cc1,active
CHEMBL401957,O=c1ccc2c(-c3ccccn3)cccc2n1-c1c(Cl)cccc1Cl,active,350,,12,CHEMBL3922538,COc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(C(=O)N(C)C)c5c4)n3)c3ccccc23)cc1,active
CHEMBL271639,O=c1ccc2c(-c3ccccc3)cccc2n1-c1c(Cl)cccc1Cl,active,13.4,,32,CHEMBL3975188,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(C(=O)N(C)C)c5c4)n3)c3ccccc23)cc1,active
CHEMBL271850,O=c1c(O)cc2c(-c3ccccc3Cl)cc(O)cc2n1-c1c(Cl)cccc1Cl,active,5,,70,CHEMBL3949262,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ccc5c4)n3)c3ccccc23)n(-c2cccc(CN3CCCC3=O)c2)n1,active
CHEMBL401774,COc1cc(-c2ccccc2Cl)c2cc(O)c(=O)n(-c3c(Cl)cccc3Cl)c2c1,active,28,,29,CHEMBL3966684,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2cccc(CN3CCCC3=O)c2)n1,active
CHEMBL257236,O=c1ccc2c(-c3ccccc3Cl)cc(O)cc2n1-c1c(Cl)cccc1Cl,active,0.7,,31,CHEMBL3936935,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)NC(=O)C5)n3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,active
CHEMBL270599,O=C1C(O)Cc2c(-c3ccccc3Cl)cc(O)cc2N1c1c(Cl)cccc1Cl,active,4,,2,CHEMBL3925985,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)c3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,active
CHEMBL403925,COc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1,active,1.5,,22,CHEMBL3965728,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)c3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,active
CHEMBL270812,COc1cc(-c2ccccc2Cl)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)C(O)C2,active,9,,8,CHEMBL3893816,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,active
CHEMBL405713,O=c1ccc2c(-c3ccccc3Cl)cccc2n1-c1c(Cl)cccc1Cl,active,6,,11,CHEMBL3920935,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,active
CHEMBL404023,O=C1C(O)Cc2c(-c3ccccc3Cl)cccc2N1c1c(Cl)cccc1Cl,active,27.5,,7,CHEMBL3915395,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)C)nn4-c4cccc(OCCN5CCOCC5)c4)c4ccccc34)n2)cc2cn[nH]c12,active
CHEMBL438016,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)c(C)c1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,103,,46,CHEMBL3898242,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN5CCOCC5)c4)c4ccccc34)n2)cc2cn[nH]c12,active
CHEMBL270765,CCc1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,233,,74,CHEMBL3920172,COCCOc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(C)c5[nH]ncc5c4)c3)c3ccccc23)c1,active
CHEMBL271154,CN1CCN(c2ccc(Nc3ncc(NC(=O)c4cc(NC(=O)c5ccc6c(c5)OC(F)(F)O6)ccc4Cl)cn3)cc2)CC1,active,6,,1,CHEMBL3892167,Cc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN(C)C)cc4)c4ccccc34)ccn2)cc2cn[nH]c12,active
CHEMBL272850,COc1cc(OC)cc(C(=O)Nc2ccc(C)c(C(=O)Nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3)c2)c1,active,4,,98,CHEMBL3958095,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)CCC5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL405401,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,22,,94,CHEMBL3938312,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)COC5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL271141,Cc1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,10,,14,CHEMBL3898648,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)NC(=O)C5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL271140,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,12,,98,CHEMBL3969828,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)NC(=O)C5(C)C)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL407063,Cc1ccc(NC(=O)c2cc(F)cc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,3,,14,CHEMBL3890213,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)C(=O)NC5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL409734,COc1ccccc1C(=O)Nc1ccc(C)c(C(=O)Nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2)c1,active,8,,67,CHEMBL3914683,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)CS(=O)(=O)C5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL271760,Cc1ccc(NC(=O)c2ccccc2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,0.9,,239,CHEMBL3976445,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)OCO5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL411050,Cc1ccc(NC(=O)c2cnoc2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,179,,335,CHEMBL3905700,Cc1cc2cc(Nc3nccc(Oc4ccc(NC(=O)Nc5cc(C(C)(C)C)nn5-c5ccc(OCCN6CCOCC6)cc5)c5ccccc45)n3)ccc2[nH]1,active
CHEMBL271201,CC(=O)Nc1ccc(C)c(C(=O)Nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2)c1,active,63,,5,CHEMBL3936257,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)c3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL271372,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NC2CCN(C)CC2)nc1,active,5,,40,CHEMBL3900304,Cc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN5CCOCC5)cc4)c4ccccc34)ccn2)cc2cn[nH]c12,active
CHEMBL272673,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NCCN2CCOCC2)nc1,active,6,,18,CHEMBL3891402,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL259465,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NCCCN2CCOCC2)nc1,active,10,,33,CHEMBL3919491,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL259247,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1,active,199,,269,CHEMBL3980630,Cc1n[nH]c2cc(Nc3nccc(Oc4ccc(NC(=O)Nc5cc(C(C)(C)C)nn5-c5ccc(OCCN6CCOCC6)cc5)c5ccccc45)n3)ccc12,active
CHEMBL405666,Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,2,,13,CHEMBL3896872,Cc1n[nH]c2ccc(Nc3nccc(Oc4ccc(NC(=O)Nc5cc(C(C)(C)C)nn5-c5ccc(OCCN6CCOCC6)cc5)c5ccccc45)n3)cc12,active
CHEMBL409914,Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,active,28,,69,CHEMBL3960541,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN5CCOCC5)cc4)c4ccccc34)n2)cc2cn[nH]c12,active
CHEMBL272888,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,5,,27,CHEMBL3936603,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5CCN5CCOCC5)c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL411632,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)nc1,active,14,,36,CHEMBL3924003,Cc1nc2cc(Nc3nccc(Oc4ccc(NC(=O)Nc5cc(C(C)(C)C)nn5-c5ccc(OCCN6CCOCC6)cc5)c5ccccc45)n3)ccc2[nH]1,active
CHEMBL429582,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,active,1,,48,CHEMBL4110557,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5oc(=O)[nH]c5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL408070,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,active,10,,417,CHEMBL3918561,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]c(=O)oc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL272902,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)nc1,active,87,,139,CHEMBL3984798,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5sncc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL111364,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)c3ccccc3)c2)[nH]1,active,380,,149,CHEMBL3909641,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5scnc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL278041,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,active,50,,86,CHEMBL3979828,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5ncsc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL261021,CNC(=O)c1ccc(C)c(Nc2nc(N)nc3c2cnn3-c2ccccc2)c1,active,3,,66,CHEMBL3899391,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nnc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,active
CHEMBL258974,CCn1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c3cnn4-c3ccccc3)c2)n1,active,8,,63,CHEMBL3973916,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ccc5c4)n3)c3ccccc23)cn1,active
CHEMBL410136,Cc1ccc(C(=O)Nc2cc[nH]n2)cc1Nc1ncnc2c1cnn2-c1ccccc1,active,3,,10,CHEMBL3907174,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(C(=O)N6CCOCC6)c5c4)n3)c3ccccc23)cn1,active
CHEMBL259922,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,active,5,,1.5,CHEMBL3935126,CC(C)c1cc(NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)n(-c2ccc(=O)n(CCO)c2)n1,active
CHEMBL410667,CCCCNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,active,21,,8,CHEMBL3912657,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(=O)n(CCO)c2)n1,active
CHEMBL261235,Cc1ccc(C(=O)Nc2cccnc2)cc1Nc1ncnc2c1cnn2-c1ccccc1,active,240,,7,CHEMBL3944099,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(=O)n(CCO)c2)n1,active
CHEMBL260383,Cc1ccc(C(=O)NCc2ccccc2)cc1Nc1ncnc2c1cnn2-c1ccccc1,active,184,,45,CHEMBL3921640,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(=O)n(CCO)c4)c4ccccc34)n2)cc2cn[nH]c12,active
CHEMBL259007,CONC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,active,4,,32,CHEMBL3949420,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(=O)n(CCN3CCOCC3)c2)n1,active
CHEMBL439267,Cc1ccc(C(N)=O)cc1Nc1ncnc2c1cnn2-c1ccccc1,active,7,,47,CHEMBL3961674,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(=O)n(CCN5CCOCC5)c4)c4ccccc34)n2)cc2cn[nH]c12,active
CHEMBL259212,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccc(F)cc2)c1,active,9,,44,CHEMBL3986904,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)NC(=O)C5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)nc2)n1,active
CHEMBL409328,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2c(C)cc(C)cc2C)c1,active,24,,20,CHEMBL3972709,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN5CCOCC5)nc4)c4ccccc34)n2)cc2cn[nH]c12,active
CHEMBL260134,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2c(Cl)cccc2Cl)c1,active,6,,5,CHEMBL3901628,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5CCN5CCOCC5)c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)nc2)n1,active
CHEMBL409329,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2F)c1,active,9,,6.7,CHEMBL3972318,CC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1,active
CHEMBL258653,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccn2)c1,active,67,,12,CHEMBL3965304,C[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC(C)(C)C,active
CHEMBL440406,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3Cc2ccccc2)c1,active,13,,724,CHEMBL3926484,CC(C)C[C@H](NCCc1ccc(-n2c(N)c(C(=O)c3ccc(F)cc3)ccc2=O)cc1)C(=O)OC(C)(C)C,active
CHEMBL407046,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3C(C)(C)C)c1,active,13,,330,CHEMBL3965984,CC(C)C[C@H](NCCc1ccc(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)cc1)C(=O)OC(C)(C)C,active
CHEMBL407047,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3C)c1,active,253,,73,CHEMBL3911381,CC(C)C[C@H](NCCCCCOc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC(C)(C)C,active
CHEMBL258851,CNC(=O)c1ccc(C)c(Nc2nc(N3CCCC3)nc3c2cnn3-c2ccccc2)c1,active,12,,1,CHEMBL3981379,NCC[C@H](NCCCOc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC1CCCC1,active
CHEMBL429863,CNC(=O)c1ccc(C)c(Nc2nc(OCCN3CCCC3)nc3c2cnn3-c2ccccc2)c1,active,6,,81,CHEMBL3901931,CC(C)C[C@H](NCCCCCOc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC1CCCC1,active
CHEMBL409916,CNC(=O)c1ccc(C)c(Nc2nc(NCCN3CCCC3)nc3c2cnn3-c2ccccc2)c1,active,4,,28,CHEMBL3929874,CCOC(=O)[C@H](CC(C)C)NCCCOc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3)ccc2=O)c(F)c1,active
CHEMBL261075,CNC(=O)c1ccc(C)c(Nc2nc(C)nc3c2cnn3-c2ccccc2)c1,active,18,,58,CHEMBL3907385,C[C@H](NCCc1ccc(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)cc1)C(=O)OC(C)(C)C,active
CHEMBL412265,CNC(=O)c1ccc(C)c(Nc2nc(OC)nc3c2cnn3-c2ccccc2)c1,active,11,,120,CHEMBL3910819,CC(C)C[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC(C)(C)C,active
CHEMBL410668,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,active,10,,167,CHEMBL4110632,CC(C)C[C@@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC(C)(C)C,active
CHEMBL265710,CNC(=O)c1ccc(C)c(Nc2nc(N3CCCN(C)CC3)nc3c2cnn3-c2ccccc2)c1,active,8,,22,CHEMBL3900690,CC(C)[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC1CCCC1,active
CHEMBL260807,CNC(=O)c1ccc(C)c(Nc2nc(N(C)CCC#N)nc3c2cnn3-c2ccccc2)c1,active,5,,68,CHEMBL4108746,C[C@@H](O)C(NCCc1ccc(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)cc1)C(=O)OC1CCCC1,active
CHEMBL412281,CNC(=O)c1ccc(C)c(Nc2nc(NC)nc3c2cnn3-c2ccccc2)c1,active,14,,12,CHEMBL3962988,CC(C)C[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3)ccc2=O)c(F)c1)C(=O)OC1CCCC1,active
CHEMBL262097,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2ccc(C)c12,active,27,,65,CHEMBL3894052,Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cc(CCN[C@H](C(=O)OC2CCCC2)c2ccccc2)cc1F,active
CHEMBL262095,COC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4ccc(C#N)cc4)ccc3C)c2c1C,active,16,,44,CHEMBL3932432,CC(C)(C)OC(=O)[C@@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)c1ccccc1,active
CHEMBL260411,COC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C,active,2,,57,CHEMBL3907977,CC(C)(C)OC[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC1CCCC1,active
CHEMBL409116,COC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)c2c1C,active,12,,72,CHEMBL3923469,CC(C)(C)OC[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC(C)(C)C,active
CHEMBL261061,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4ccc(C#N)cc4)ccc3C)c2c1C,active,23,,47,CHEMBL4107794,Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cc(CCN[C@@H](C(=O)OC2CCCC2)c2ccccc2)cc1F,active
CHEMBL262608,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2c1C,active,2,,11,CHEMBL3915286,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)ccc1C(=O)O,active
CHEMBL262866,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCCC5=O)c4)ccc3C)c2c1C,active,16,,42.7,CHEMBL4059699,Cc1ccc(C2=Nc3c(ncnc3S(=O)(=O)c3ccc(C)cc3)[S+]([O-])c3ccc(C)cc32)cc1,active
CHEMBL262867,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(-n5ccnc5)c4)ccc3C)c2c1C,active,7,,855,CHEMBL4103859,[O-][S+](c1ccc(Cl)cc1)c1ncnc2c1N=C(c1ccccc1)c1cc(Cl)ccc1S2,active
