,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
1311,CHEMBL1766580,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[C@H]3CC[C@H](O)CC3)nc21,active,4.0
1312,CHEMBL1766493,Cn1c(=O)c(Oc2ccccc2F)cc2cnc(NC3CCOCC3)nc21,active,15.0
1313,CHEMBL1766581,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCS(=O)(=O)CC3)nc21,active,15.0
1314,CHEMBL1766494,Cn1c(=O)c(Sc2ccccc2F)cc2cnc(NC3CCOCC3)nc21,active,111.0
1315,CHEMBL1232784,C[C@@H](Cn1ncnn1)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,2.0
1316,CHEMBL1766495,Cn1c(=O)c(Cc2ccccc2F)cc2cnc(NC3CCOCC3)nc21,active,42.0
1317,CHEMBL1230351,C[C@H](Cn1ncnn1)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,11.0
1318,CHEMBL1766496,Cn1c(=O)c(Cc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,40.0
1319,CHEMBL1766497,O=c1[nH]c2nc(NC3CCOCC3)ncc2cc1Oc1ccc(F)cc1F,active,18.0
1320,CHEMBL1766498,CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,1.0
1321,CHEMBL1766499,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1C1CC1,active,9.0
1322,CHEMBL1766500,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1CCCO,active,2.0
1323,CHEMBL1766501,CS(=O)(=O)CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,20.0
1324,CHEMBL1766502,CS(=O)(=O)CCCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,6.0
1325,CHEMBL1766503,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1C1CCS(=O)(=O)CC1,active,1.0
1326,CHEMBL1766504,CC(C)(O)Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,12.0
1327,CHEMBL1766505,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1C[C@H](O)CO,active,7.0
1328,CHEMBL1766506,N#CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,2.0
1329,CHEMBL1766572,CS(=O)(=O)N1CCC(n2c(=O)c(Oc3ccc(F)cc3F)cc3cnc(NC4CCOCC4)nc32)CC1,active,1.0
1330,CHEMBL1766573,CNc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,260.0
1331,CHEMBL1232772,CC(C)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,4.0
1332,CHEMBL1766574,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[C@H]3CCOC3)nc21,active,31.0
1333,CHEMBL1766575,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCC(C)(C)O)nc21,active,67.0
1334,CHEMBL1766576,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(C)(C)CO)nc21,active,25.0
1335,CHEMBL1784928,CCOC(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,active,85.4
1336,CHEMBL1785002,NC(=O)Cc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,active,134.0
1337,CHEMBL1785003,NC(=O)CCc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,active,151.0
1338,CHEMBL1785004,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(F)c(F)c3)n2)cc1,active,209.0
1339,CHEMBL1785005,O=C(Oc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1)c1ccccc1,active,317.0
1340,CHEMBL1785006,O=C(Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1)NN1CCNCC1,active,453.0
1341,CHEMBL1795687,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Br)c1=O,active,60.0
1342,CHEMBL1795688,Cc1ccc(C(=O)NCCO)cc1-n1cnc(SCc2ccc(F)cc2F)c(Cl)c1=O,active,193.0
1343,CHEMBL1088751,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,1.05
1344,CHEMBL1738710,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,active,12.0
1345,CHEMBL1797224,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1cccc(C(N)=O)c1,active,12.0
1346,CHEMBL1802632,Cc1ccc(C(N)=O)cc1-n1c(C)cc(OCc2ccc(F)cc2F)c(Br)c1=O,active,2.0
1347,CHEMBL1802633,Cc1ccc(C(=O)N(C)C)cc1-n1c(C)cc(OCc2ccc(F)cc2F)c(Br)c1=O,active,9.5
1348,CHEMBL1802634,CNC(=O)c1ccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c(C)c1,active,34.0
1349,CHEMBL1802635,CNC(=O)c1cccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1C,active,48.5
1350,CHEMBL1802636,CNC(=O)c1ccc(F)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,8.5
1351,CHEMBL1802637,CNC(=O)c1ccc(Cl)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,3.0
1352,CHEMBL1802638,CNC(=O)c1ccc(OC)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,21.0
1354,CHEMBL1802640,CNC(=O)c1ccc(CO)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,325.0
1355,CHEMBL1802641,CNC(=O)c1ccc(C)c(-n2c(CO)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,4.0
1357,CHEMBL1800222,Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,0.22
1358,CHEMBL1800221,Cc1ccc(C(=O)Nc2ccccn2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,6.0
1359,CHEMBL1800220,Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,10.0
1360,CHEMBL1800921,Cc1ccc(C(=O)NCC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,3.0
1361,CHEMBL1800920,Cc1ccc(C(=O)NC(C)(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,275.0
1362,CHEMBL1800919,Cc1ccc(C(=O)NC(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,20.0
1363,CHEMBL1800918,CNC(=O)c1ccc(C)c(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,active,12.0
1364,CHEMBL1800917,Cc1ccc(C(N)=O)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,9.0
1365,CHEMBL1800916,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,1.2
1366,CHEMBL1800915,O=C(NC1CC1)c1cccc(-c2cc3c(cc2Cl)C2(CCCC2)C(=O)N3)c1,active,8.0
1367,CHEMBL1800914,O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,active,130.0
1368,CHEMBL1800913,O=C(NC1CC1)c1ccc(Cl)c(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,active,2.0
1369,CHEMBL1825143,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCCC1,active,0.9
1370,CHEMBL1800911,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,1.3
1371,CHEMBL1800910,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCC1,active,1.4
1372,CHEMBL1800909,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C2(C)C,active,5.0
1373,CHEMBL1807441,Cc1ccc(C(=O)O)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,1000.0
1374,CHEMBL1807452,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(CO)c(C)c12,active,1000.0
1375,CHEMBL1807447,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,3.0
1376,CHEMBL1807448,COC(=O)NC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1,active,3.0
1377,CHEMBL1807446,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,4.0
1378,CHEMBL1807591,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccco3)c(C)c12,active,5.0
1379,CHEMBL1807439,CCOC(=O)Nc1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1,active,6.0
1380,CHEMBL1807442,Cc1ccc(C(N)=O)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,7.0
1381,CHEMBL1807463,Cc1cccc(C(=O)c2cn3ncnc(Nc4cc(C(=O)NC5CC5)ccc4C)c3c2C)n1,active,8.0
1382,CHEMBL1807587,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccc[nH]3)c(C)c12,active,10.0
1383,CHEMBL1807588,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cc[nH]c3)c(C)c12,active,10.0
1384,CHEMBL1807444,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1,active,11.0
1385,CHEMBL1807592,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3c[nH]c4ccccc34)c(C)c12,active,11.0
1386,CHEMBL1807455,CC#CC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,12.0
1387,CHEMBL1807456,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4C)c(C)c23)c1,active,12.0
1388,CHEMBL1807443,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1,active,14.0
1389,CHEMBL1807458,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4cccc(OC)c4)c(C)c23)c1,active,14.0
1390,CHEMBL1807586,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cnc4ccccc4n3)c(C)c12,active,15.0
1391,CHEMBL1807590,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccn(C)c3)c(C)c12,active,18.0
1392,CHEMBL1807454,CCCC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,19.0
1393,CHEMBL1807465,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cccnc3)c(C)c12,active,19.0
1394,CHEMBL1807445,Cc1ccc(C(=O)NC(C)C)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,27.0
1395,CHEMBL1807461,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccc5c(c4)OCO5)c(C)c23)c1,active,35.0
1396,CHEMBL1807459,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4cccc(F)c4)c(C)c23)c1,active,36.0
1397,CHEMBL1807464,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccn3)c(C)c12,active,40.0
1398,CHEMBL1807589,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cccn3C)c(C)c12,active,44.0
1399,CHEMBL1807440,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,45.0
1400,CHEMBL1807462,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4cccc(C)n4)c(C)c23)c1,active,51.0
1401,CHEMBL1807593,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cc4ccccc4n3C)c(C)c12,active,52.0
1402,CHEMBL1807453,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C=O)c(C)c12,active,55.0
1403,CHEMBL1807594,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cn(C)c4ccccc34)c(C)c12,active,55.0
1404,CHEMBL1807457,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4OC)c(C)c23)c1,active,59.0
1405,CHEMBL1807449,Cc1ccc(C(=O)Nc2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,88.0
1406,CHEMBL1807460,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccc(F)cc4)c(C)c23)c1,active,140.0
1407,CHEMBL1807451,COCCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1,active,230.0
1408,CHEMBL1807450,Cc1ccc(C(=O)NCCO)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,240.0
1409,CHEMBL1825149,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCSCC1,active,0.08
1410,CHEMBL1825148,Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCOCC1,active,0.09
1411,CHEMBL1825147,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCOCC1,active,1.65
1412,CHEMBL1825151,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)[C@]21CC[C@@H](O)CC1,active,1.4
1413,CHEMBL1825146,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCN(S(C)(=O)=O)CC1,active,1.0
1414,CHEMBL1825154,Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,active,0.9
1415,CHEMBL1825152,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)[C@]21CC[C@H](O)CC1,active,1.4
1416,CHEMBL1825157,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2c(cn1)C1(CCCC1)C(=O)N2,active,0.8
1417,CHEMBL1825158,Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C21CCCC1,active,1.8
1418,CHEMBL1825153,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,active,1.8
1419,CHEMBL1825160,Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C21CCC(F)(F)CC1,active,2.3
1420,CHEMBL1825156,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(n1)NC(=O)C21CCCC1,active,5.6
1421,CHEMBL1825145,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCN(C)CC1,active,5.2
1422,CHEMBL1825155,Cc1ncc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,7.4
1423,CHEMBL1825150,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCS(=O)(=O)CC1,active,6.7
1424,CHEMBL1825159,Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C21CCOCC1,active,13.0
1425,CHEMBL1825161,Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C2(C)C,active,62.0
1426,CHEMBL1825162,Cc1ccc(C(=O)NC2CC2)cc1-c1ncc2c(n1)NC(=O)C21CCCC1,active,72.0
1428,CHEMBL1911190,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)o1,active,32.0
1429,CHEMBL1911191,Cc1nc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)no1,active,583.0
1430,CHEMBL1911192,Cc1noc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)n1,active,741.0
1431,CHEMBL1911193,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)[nH]1,active,7.4
1432,CHEMBL1911194,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1,active,7.6
1433,CHEMBL1911195,Cc1cnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1,active,173.0
1434,CHEMBL1911196,Cc1ncc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1,active,880.0
1435,CHEMBL1911197,Cc1ccc(-c2ncn[nH]2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,9.0
1436,CHEMBL1911198,Cc1ccc(-c2nnc(C3CC3)[nH]2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,135.0
1437,CHEMBL1909657,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCC3)c2)[nH]1,active,18.0
1438,CHEMBL1911331,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C4(C)C)c2)[nH]1,active,87.0
1439,CHEMBL1911332,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCC(F)(F)CC3)c2)[nH]1,active,2.0
1440,CHEMBL1911333,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCN(S(C)(=O)=O)CC3)c2)[nH]1,active,4.7
1441,CHEMBL1911334,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCCC1,active,0.9
1442,CHEMBL1911335,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)ccc2C12CCCC2,active,38.0
1443,CHEMBL1911336,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)c(Cl)cc2C12CCCC2,active,4.0
1444,CHEMBL1911337,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C2(C)C,active,0.4
1445,CHEMBL1911338,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1,active,0.16
1446,CHEMBL1911339,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,active,0.06
1447,CHEMBL1911340,Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C2(C)C,active,38.0
1448,CHEMBL1911341,Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1,active,5.0
1449,CHEMBL1911342,Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,active,1.2
1450,CHEMBL1911344,Cc1ccn2c(N)nnc2c1-c1ccc2c(c1)NC(=O)C21CCCC1,active,34.0
1451,CHEMBL1916343,Cc1ccccc1-c1nccc2c(-c3ccc(F)cc3F)ccnc12,active,1000.0
1452,CHEMBL1916344,Cc1ccccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],active,68.0
1453,CHEMBL1914478,COc1ccccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],active,144.0
1454,CHEMBL1916345,[O-][n+]1ccc2c(-c3ccc(F)cc3F)ccnc2c1-c1ccccc1Cl,active,195.0
1455,CHEMBL1916346,[O-][n+]1ccc2c(-c3ccc(F)cc3F)ccnc2c1-c1ccccc1F,active,333.0
1456,CHEMBL1916347,Cc1cccc(C)c1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],active,148.0
1457,CHEMBL1916348,COc1cccc(OC)c1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],active,141.0
1458,CHEMBL1916349,[O-][n+]1ccc2c(-c3ccc(F)cc3F)ccnc2c1-c1c(Cl)cccc1Cl,active,41.0
1459,CHEMBL1916350,[O-][n+]1ccc2c(-c3ccc(F)cc3F)ccnc2c1-c1c(F)cccc1F,active,66.0
1460,CHEMBL1916351,Cc1cc(O)ccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],active,90.0
1461,CHEMBL1916352,Cc1cc(OCCN2CCOCC2)ccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],active,422.0
1463,CHEMBL1916354,Cc1cc(NS(C)(=O)=O)ccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],active,81.0
1464,CHEMBL1916355,COc1ccccc1-c1ccnc2c(-c3c(F)cccc3F)[n+]([O-])ccc12,active,77.0
1467,CHEMBL1916358,[O-][n+]1ccc2c(-c3ccccc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,active,37.0
1468,CHEMBL1916359,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,active,14.0
1469,CHEMBL1738839,[O-][n+]1ccc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,active,0.82
1470,CHEMBL1916360,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)cc(C3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,active,0.49
1471,CHEMBL1916361,CN1CCC(c2cc(-c3ccc(F)cc3Cl)c3cc[n+]([O-])c(-c4c(Cl)cccc4Cl)c3n2)CC1,active,0.72
1472,CHEMBL1916519,CC(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3cc[n+]([O-])c(-c4c(Cl)cccc4Cl)c3n2)CC1,active,0.59
1473,CHEMBL1916520,CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3cc[n+]([O-])c(-c4c(Cl)cccc4Cl)c3n2)CC1,active,0.53
1474,CHEMBL1916521,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)cc(-c3ccncc3)nc2c1-c1c(Cl)cccc1Cl,active,29.0
1475,CHEMBL1916522,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)cc(-c3cccnc3)nc2c1-c1c(Cl)cccc1Cl,active,14.0
1476,CHEMBL1916523,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(C3CCNCC3)nc2c1-c1c(F)cccc1F,active,0.27
1477,CHEMBL1916524,CC(=O)N1CCC(c2cc(-c3ccccc3Cl)c3cc[n+]([O-])c(-c4c(F)cccc4F)c3n2)CC1,active,17.0
1478,CHEMBL1916525,[O-][n+]1ccc2c(-c3ccc(F)cc3F)cc(NC3CCNCC3)nc2c1-c1c(F)cccc1F,active,0.28
1479,CHEMBL1916526,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(N3CCOCC3)nc2c1-c1c(F)cccc1F,active,11.0
1480,CHEMBL1916527,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(N3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,active,0.26
1481,CHEMBL1916528,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(NC3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,active,0.13
1482,CHEMBL1916529,CN1C(C)(C)CC(Nc2cc(-c3ccccc3Cl)c3cc[n+]([O-])c(-c4c(Cl)cccc4Cl)c3n2)CC1(C)C,active,0.5
1483,CHEMBL1916530,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(OC3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,active,0.46
1484,CHEMBL1916531,CCOCCOc1cc(-c2ccccc2Cl)c2cc[n+]([O-])c(-c3c(Cl)cccc3Cl)c2n1,active,9.0
1486,CHEMBL1738942,CC(C)(C)c1cc(NC(=O)Nc2nccs2)n(-c2ccc(CC(=O)O)cc2)n1,active,135.0
1487,CHEMBL1940499,CCOC(=O)Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2nccs2)cc1,active,639.0
1489,CHEMBL1945715,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3F)n2n(C)c1=O,active,1.3
1490,CHEMBL1945716,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3Cl)n2n(C)c1=O,active,1.4
1491,CHEMBL1945717,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(C)cccc3F)n2n(C)c1=O,active,2.0
1492,CHEMBL1945718,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3cc(F)ccc3Cl)n2n(C)c1=O,active,6.3
1493,CHEMBL1945719,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3ccc(F)cc3F)n2n(C)c1=O,active,16.9
1494,CHEMBL1945720,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3F)n2n(C)c1=O,active,4.1
1495,CHEMBL1945721,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3Cl)n2n(C)c1=O,active,1.1
1496,CHEMBL1944649,Cc1cccc(F)c1-c1nnc2cc(-c3cc(C(=O)NC4CC4)cc(F)c3C)c(=O)n(C)n12,active,2.8
1497,CHEMBL1945722,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2nnc(-c3c(F)cccc3F)n21,active,1.0
1498,CHEMBL1945723,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2nnc(-c3c(F)cccc3Cl)n21,active,1.0
1499,CHEMBL1945724,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2nnc(-c3c(C)cccc3F)n21,active,1.6
1500,CHEMBL1945725,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3F)n21,active,1.9
1501,CHEMBL1945726,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3Cl)n21,active,1.2
1502,CHEMBL1945839,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(C)cccc3F)n21,active,1.0
1503,CHEMBL1089865,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,active,2.3
1504,CHEMBL1945591,Cc1ccc(C(=O)NC2CC2)cc1-c1ccn2c(-c3c(F)cccc3F)nnc2c1,active,2.5
1505,CHEMBL1951415,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1,active,190.0
1506,CHEMBL183630,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1,active,18.0
1507,CHEMBL2031219,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,active,35.0
1508,CHEMBL2031220,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O,active,220.0
